File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
2788369b-e3d9-43e5-bd12-67e4de0f43b0	6d4e727f-5da6-4901-9ee0-0c5e066db04b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-78-7156	TCGA-78-7156-01A	Primary Tumor
dd8fa1fc-e908-44dc-9bf5-33015627b59a	3c07e310-27af-4428-82a6-b6e6dfb39d0a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-MP-A4TJ	TCGA-MP-A4TJ-01A	Primary Tumor
1e4c8011-6f7f-4e9a-9230-6b1fc940e400	af2f3a13-e04a-4448-965c-dcca6fd6c233.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-75-7031	TCGA-75-7031-01A	Primary Tumor
e4f455a3-59da-4fdf-802b-b038d582e8d7	f2191dc4-2f53-45b1-8fb7-cd9b5d47d9d9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-78-7220	TCGA-78-7220-01A	Primary Tumor
242397d5-54af-4129-96a6-8874da96e6ed	44204414-ee82-4e8b-9570-3175be65ca11.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-49-4501	TCGA-49-4501-01A	Primary Tumor
c09c477d-b1dd-4314-b3a8-3ab75fe155cb	0cc13abd-570f-49a7-9212-6cc1ecf99412.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-62-A46P	TCGA-62-A46P-01A	Primary Tumor
8b51d336-24c9-4f51-84b2-2e9d22fb151b	2c0ff685-f2c8-4fae-ab12-d69f888db2cf.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-8117	TCGA-44-8117-01A	Primary Tumor
563b1f34-57e1-4484-ac21-2a6ab29bccd1	eb5c4332-cf82-4e1d-b609-9644b81efcc4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-7910	TCGA-55-7910-11A	Solid Tissue Normal
3db4d2ab-0453-4f7b-b2ce-726b9270c185	90856054-862e-41ee-8305-984433fef9fe.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-50-5932	TCGA-50-5932-01A	Primary Tumor
80d77222-2f22-44a2-a54e-93c38db0d94f	92b25422-ea11-4b60-bc35-e86c0d73db9f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-2655	TCGA-44-2655-01A	Primary Tumor
9c84cfba-f8a3-4798-84ea-399217924f8d	f8195d0b-2499-4d6a-a1f0-17b0897726dc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-50-8457	TCGA-50-8457-01A	Primary Tumor
2a367699-a322-4084-8f7f-1ae813be4af2	4ad5bf21-d9ad-4be7-a6f5-a0e8dd4095da.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-78-7542	TCGA-78-7542-01A	Primary Tumor
a1be0bcf-ab1d-4c3c-b335-52a4d6c1b18b	ded25808-29de-4486-850a-d026ac0ea2e2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-MP-A4TA	TCGA-MP-A4TA-01A	Primary Tumor
11310889-fb20-481c-957e-1d76486ee453	4eaebf2c-a385-4fcf-aff6-6fb21c942ec7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-2668	TCGA-44-2668-01A	Primary Tumor
73be23d7-ed9e-4fd5-bdcf-4849f57a632b	d35f5b5c-4c02-4510-a96a-0658aed6505d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-97-7552	TCGA-97-7552-01A	Primary Tumor
711c0983-f2bc-430c-a9f2-1ff2af167102	0b19f7dc-7a5b-40a5-8be6-4a503be0d41d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-MP-A4SW	TCGA-MP-A4SW-01A	Primary Tumor
1cf03429-f858-4098-b7b9-fdb5ea2e6ce6	cba9bea6-a992-4beb-b81f-0d8235c5f7b9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-BG-A0YU	TCGA-BG-A0YU-01A	Primary Tumor
783b8042-5247-42a0-bf92-8adff5e5d950	5f039010-78a9-4c19-b305-d499519cc215.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-A5-A0R7	TCGA-A5-A0R7-01A	Primary Tumor
32767a07-1db9-48ce-a53f-5dd730371512	7482d9ac-4205-48b1-97ef-533895ea8494.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-EY-A1GS	TCGA-EY-A1GS-01A	Primary Tumor
fd23bb40-6bf9-45a8-bfd9-2653bdedfdb8	3a1e4a23-d51c-4b64-99b6-11e5d9906ace.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-BG-A0VT	TCGA-BG-A0VT-01A	Primary Tumor
c4f23276-f289-47fe-8a67-343420efd52f	f1b6a2f1-6602-4695-961a-95df225ce373.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-BG-A0MI	TCGA-BG-A0MI-01A	Primary Tumor
efbc6c1c-2afb-44f7-b840-8d988b7a48db	415e22aa-e0a6-4065-b936-7e51f6077311.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-A5-A0GD	TCGA-A5-A0GD-01A	Primary Tumor
694673ac-4641-425d-834c-e6235ca728b9	99b866ef-7891-4cad-8113-2266bbe6121f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-BK-A0CC	TCGA-BK-A0CC-01A	Primary Tumor
856dff41-6852-4672-b8cc-4792ad81a3d4	907d9861-c523-441d-a956-d89b2bb93f7b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-A5-A0GM	TCGA-A5-A0GM-01A	Primary Tumor
b3e52250-bdc5-48ba-bd50-7db3cdc4d699	c28f9701-1fbb-4930-8e03-7f2b3eccdb6e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-AX-A05Y	TCGA-AX-A05Y-11A	Solid Tissue Normal
163279ba-23ea-4376-9c03-7b079efa1430	e75c7129-73ad-4962-8712-5e570811b07a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-UCEC	TCGA-B5-A3FH	TCGA-B5-A3FH-01A	Primary Tumor
262e9414-6070-488b-8449-75d11083431e	d46da6c2-6690-4d1f-bc03-59da9d01bf85.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-8204	TCGA-55-8204-01A	Primary Tumor
6f83b0a9-14d0-4628-9056-24863ba1412f	c82fae78-8252-4384-80ac-bcf667d8798c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-91-6835	TCGA-91-6835-01A	Primary Tumor
add14d1a-d423-4ce7-8dfc-942ccaa23584	c85a9132-5f03-4aed-b69e-309e5f6742d0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-50-5066	TCGA-50-5066-02A	Recurrent Tumor
861baef9-7cc9-41e9-a553-27957cfdb288	40a7f752-49ff-410d-afa8-44e7f456caf3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-8564	TCGA-HT-8564-01A	Primary Tumor
df80f61b-74ff-46a6-94e5-326ab1e62aa1	934ffe47-c106-48d3-b194-2a756bdaf0e6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TQ-A7RN	TCGA-TQ-A7RN-01A	Primary Tumor
ca9061a5-bf29-45c1-88cc-9f81b52e096a	07a906ea-b1bd-4c64-8427-715ea05fb6f8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A5RB	TCGA-HT-A5RB-01A	Primary Tumor
58944cae-1538-4a40-9f0c-e21b2c1dba16	bd18e00a-28a8-4b90-9242-75dc9233d825.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-A70Z	TCGA-FG-A70Z-01A	Primary Tumor
a033087c-396c-4dd8-8e52-591e362cdabb	449f8fcf-4881-489b-a64b-232ccfb9685c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-QH-A6CY	TCGA-QH-A6CY-01A	Primary Tumor
c4dc3a18-3cfe-4be9-93b8-c9a3f8c67cc3	486f5bed-5d49-4ddd-ac15-fc887ecdfea5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-CS-5393	TCGA-CS-5393-01A	Primary Tumor
4e3361f7-c5bd-4a73-a36e-645ec2ddb71a	41f8154f-896f-4b1e-b076-fd087366c46d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BB-8596	TCGA-BB-8596-01A	Primary Tumor
e9bdaf65-7496-49e6-aecd-c915b424cc8d	afc69e61-2af6-4e1c-a96c-71580bab5a2a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A45Y	TCGA-CV-A45Y-01A	Primary Tumor
f7c13a78-d72e-4838-a10f-c79e39e9be10	329930c0-d852-4060-b804-2074a4359126.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7255	TCGA-CV-7255-11A	Solid Tissue Normal
58de7fe9-c725-4bf1-bcf0-2eaeaf54e148	978f72eb-b3b9-4f21-a794-f4d390adfd8f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A6JO	TCGA-CV-A6JO-01B	Primary Tumor
4dc83c9d-9252-4e0f-b362-c92dbda7c3fc	28cd254c-ea64-4a0d-8933-13b041570dc1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A5EZ	TCGA-P5-A5EZ-01A	Primary Tumor
f51af18a-0480-44a8-921e-9c40216ef2c9	9a235c57-f197-4a42-9329-c45469e70cd6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7433	TCGA-CV-7433-01A	Primary Tumor
c7c7307c-9dd7-41d9-a964-26e86125cccf	04474f1a-9fd7-4f5e-8360-3d54a00d747c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-KU-A66T	TCGA-KU-A66T-01A	Primary Tumor
5d0f1f48-455c-481e-8d2a-3fd8494aae17	9f085f04-e6ef-47a9-a8d8-15a03ea7c174.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-6481	TCGA-CR-6481-01A	Primary Tumor
b210a110-3ff4-473d-b643-1b7ba5009d3c	9acee08a-3cf3-45c8-a9f5-31867802fe1f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-7637	TCGA-FG-7637-01A	Primary Tumor
bb765f2b-faf8-4ec5-8ceb-7afd1bcf0bb5	c1ce5551-423e-40e1-9f5b-c3b03fe3a57b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-VM-A8CB	TCGA-VM-A8CB-01A	Primary Tumor
67e7b664-2ccb-45f2-8d57-f566f70007c8	95e1c312-97c3-4c22-bff4-c5e455206688.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-6691	TCGA-FG-6691-01A	Primary Tumor
813ace8d-c2dc-495f-80f1-331146b6acbb	eb512c1a-f412-4617-b558-c7d027233307.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7421	TCGA-CV-7421-01A	Primary Tumor
c147da2b-5a1e-4a94-bcdc-8a8294a4f3c0	12767c84-6a8c-4643-97c9-db778408b647.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-UF-A7JJ	TCGA-UF-A7JJ-01A	Primary Tumor
e40b2833-2078-4f34-96c9-ea92e8abf3fb	4a5d610a-bfcd-445e-a128-21eb5dbbddc1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-A6DF	TCGA-BA-A6DF-01A	Primary Tumor
fb7f6225-6729-4f6c-84e6-616f7270bee3	c2643a1b-4a2f-48ff-b3ca-cb10fcc4f5e3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-6491	TCGA-CR-6491-01A	Primary Tumor
f2792049-1602-456b-87f8-471edbb0689c	e3fd746a-1024-44c2-ad10-429860d4f6c5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-H7-A6C5	TCGA-H7-A6C5-11A	Solid Tissue Normal
2f282d2d-5e5c-471d-95e2-e1fcd6ca18e0	db8f5eec-0bbd-406c-8466-284e326f954d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-7636	TCGA-FG-7636-01A	Primary Tumor
fda58ffa-057e-4cd3-b3ff-702f36310375	89f05b3c-1c57-42fd-8865-9703f8006213.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-5432	TCGA-CV-5432-01A	Primary Tumor
917c8fb2-790b-425f-85b0-245cd7640f43	f63ee1f6-a4d3-4ab2-83c7-50aa7b5ba8ba.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HW-7486	TCGA-HW-7486-01A	Primary Tumor
b7167e74-952f-4ae9-9bb5-8de79a468876	bca67c7b-20cd-4275-86a9-d47f3aea3dd3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TQ-A7RK	TCGA-TQ-A7RK-02A	Recurrent Tumor
c68b2320-c4f3-4113-8c31-8c29e4019da1	ed477611-d8cc-4c15-bfda-933a4cb667b2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A6S8	TCGA-DU-A6S8-01A	Primary Tumor
8aaeb5ae-e641-41f6-ad25-a492f33b7ca3	446233ca-7076-442f-910e-f9ff9edaa9d0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-5853	TCGA-DU-5853-01A	Primary Tumor
6c5ae8cd-181b-426b-bf55-9895f31a8cf2	b0086ae3-5210-4da3-978e-72f77ad42b89.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7485	TCGA-HT-7485-01A	Primary Tumor
1cd621b3-b90e-44fe-9eba-1e74de28295d	489ab02f-f4a6-46cc-b808-6549469ea38c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6017	TCGA-CN-6017-01A	Primary Tumor
704e2990-43d0-4e62-9159-defb0193da2e	c5faa40b-358d-48c2-add8-742659363ab1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A5F4	TCGA-P5-A5F4-01A	Primary Tumor
af48170d-1fc6-4e03-8142-21236c3ceb47	0225f7b8-ffbc-497f-9da6-f2201517176d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-8012	TCGA-HT-8012-01A	Primary Tumor
33675cce-f72f-4f1c-adbc-c6837081dd41	f5be645e-ad8e-4f29-bbc5-9dcb5ea2774c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-RY-A83Z	TCGA-RY-A83Z-01A	Primary Tumor
0bf1d9df-2c45-41db-a5d0-242a8612b123	37566ec1-8100-40c0-b847-0f9709db159f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TM-A84J	TCGA-TM-A84J-01A	Primary Tumor
ab99f041-3149-4501-8e04-fb8c701af3c9	7d3f0f92-bdac-42af-ab12-18c0d0584b5b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A74H	TCGA-HT-A74H-01A	Primary Tumor
61b2038d-7edb-4d04-84f8-526aacd8b04a	5ecf7784-3965-4ea5-bc3c-5401b742877a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-QK-A6II	TCGA-QK-A6II-01A	Primary Tumor
01f5582e-2a5a-4a33-b7e5-5198309003dd	c7bf8679-ddbb-4f77-b6cd-04481d7eccbb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-T3-A92M	TCGA-T3-A92M-01A	Primary Tumor
95db8180-110e-4192-b584-97834f04255f	e325bc8c-4627-4199-9cb1-5f3f4c3f61fc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-P3-A5Q5	TCGA-P3-A5Q5-01A	Primary Tumor
00612235-6bd0-4955-8328-8b9cd510e872	f3801438-aaa0-4ac3-9b0c-ca4401882a19.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-A49C	TCGA-CN-A49C-01A	Primary Tumor
3634aeb3-bc83-41e8-8cb7-629ce9531836	272dd395-c5e1-4269-989d-adfdd8126c4f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-D6-A4Z9	TCGA-D6-A4Z9-01A	Primary Tumor
b69040c6-a3ae-48ea-a850-97f34f2eb5b0	9ecdb465-ff32-41e2-b671-3acdd78d3c18.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-5849	TCGA-DU-5849-01A	Primary Tumor
a5033296-ba7a-414f-bf33-1ce0a5e60a49	d9c80674-d273-41f0-861b-98c94302e653.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A6UA	TCGA-S9-A6UA-01A	Primary Tumor
d2c48d2d-f6a9-4106-b8fc-9e6fe806fc5c	e161cfa2-d954-46ae-b122-b71e998a4de0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A6JE	TCGA-CV-A6JE-01A	Primary Tumor
f0a26d80-4e7d-47b4-8431-ffd26040dc86	8c670571-dfe2-4af4-ab47-b7e97de8460f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A781	TCGA-P5-A781-01A	Primary Tumor
6cbaed23-58d2-42b5-956a-05b6c276e826	80ff3196-07a4-42e6-b173-347d26ffe4b2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-5247	TCGA-CR-5247-01A	Primary Tumor
5ee6b9ea-7828-4631-bd81-52e4ddebff4e	476962c8-96c1-44ab-84fa-0ee5d2d42b31.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6939	TCGA-CV-6939-01A	Primary Tumor
c1fc795e-9319-4483-9f13-ba466e839a31	2ab81a31-8092-4be1-aa94-77554ece7972.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6010	TCGA-CN-6010-01A	Primary Tumor
9e7a88f2-83bc-466d-a026-ef7b96850254	cf58b350-6805-4af3-8439-3feea7a7a1ba.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A74O	TCGA-HT-A74O-01A	Primary Tumor
d7357d74-1349-44f1-8919-a7f061c386ea	80812171-0515-417e-a62c-ddeec6c0f1d9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-BA-A4IG	TCGA-BA-A4IG-01A	Primary Tumor
ffbecde9-6eba-4606-80cd-45c3c0cdb95e	f4571492-bce4-451e-ae99-a6f9e1a5be9c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-A45U	TCGA-CV-A45U-01A	Primary Tumor
942266e6-f74b-4fb0-9d99-d7f2650e5b17	3a0fe9d0-f3f2-4215-80f0-38f21e84827d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7394	TCGA-CR-7394-01A	Primary Tumor
0dd0e87e-6575-4f35-9b04-46b4e0ca7427	46314b17-a139-4e07-a402-3d55e078aa7e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CQ-6220	TCGA-CQ-6220-01A	Primary Tumor
5562cd37-b20d-4857-b174-556f9ffd55e3	fc85a039-1671-40df-84b3-5ec833996524.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-RY-A843	TCGA-RY-A843-01A	Primary Tumor
c7756277-8a8f-456a-8c46-cda55e470874	4aef81e5-82b6-45fe-a107-0b0bbd7b6fa8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-UF-A71B	TCGA-UF-A71B-01A	Primary Tumor
1731524f-51a2-4631-a6ed-539b5cc77c37	890cae65-27c7-44d9-be76-c41c52252e13.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-7413	TCGA-CV-7413-01A	Primary Tumor
558e1785-61a9-440a-a50f-a0cdab1086aa	b16a739e-0aae-4179-abc9-4b46ec124e33.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-F7-A61V	TCGA-F7-A61V-01A	Primary Tumor
419dcff2-bcd3-48e7-985c-2b0a2fe2fde0	7cc29a50-1bfc-44d5-9f36-3c23d45b159e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-CS-6666	TCGA-CS-6666-01A	Primary Tumor
4d4ae850-752c-445e-8528-62a83a34c78d	3d5f6b2b-c7cb-48ae-a6c9-6aa84537d2b2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-WY-A85C	TCGA-WY-A85C-01A	Primary Tumor
230c7b6b-c382-40f0-bc05-51619678fe62	0d639045-99e4-4f81-a7ac-c63eff2be4e2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6003	TCGA-CV-6003-01A	Primary Tumor
6f42b0fe-5c0b-452e-bb4a-881937494f1a	ce058d49-77b3-442d-8446-49eac18098e1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A7T8	TCGA-DU-A7T8-01A	Primary Tumor
f000f8d1-c092-4885-a970-aae460c22f35	a41ed84c-2a79-428c-b173-6367facd05c8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CV-6933	TCGA-CV-6933-01A	Primary Tumor
64558f46-afec-4e8a-af5d-136b2c959261	2de61b73-726d-4ee2-8f58-ea9ccb1c96f0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A5RA	TCGA-HT-A5RA-01A	Primary Tumor
73f0ade4-a809-44a9-b510-db9dacfb0418	5bfa029c-9b3f-4deb-b9ec-b982c7a0a610.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CR-7368	TCGA-CR-7368-01A	Primary Tumor
28d3f361-7f71-48f6-853a-98841a3b11bb	357a17ea-3129-40d6-95a4-c16a03de81e5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-D6-6827	TCGA-D6-6827-01A	Primary Tumor
2e9289d0-6801-4616-aca8-8c9140d3cc72	19d5bff0-1280-4fb1-994c-491212167eda.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-C9-A480	TCGA-C9-A480-01A	Primary Tumor
be883b29-d4b6-499a-98da-511e2a5d24a6	89158923-4db4-4554-8c13-5ca1fb00ddbe.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6992	TCGA-CN-6992-01A	Primary Tumor
49533bf3-4e89-42c7-a976-9b71930fb1b5	a6fe6abe-aeb8-4a40-96df-6aaa594cf6ed.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-HD-A6HZ	TCGA-HD-A6HZ-11A	Solid Tissue Normal
e8c59286-3238-41b9-940f-741cb2f4b47c	c651cff1-4f3b-421d-95b8-7015b77f0e47.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-HNSC	TCGA-CN-6013	TCGA-CN-6013-01A	Primary Tumor
13696b4b-db01-413f-a16b-738d0590362f	990132d1-63de-4b58-ad27-5f8bb02598b5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TQ-A7RU	TCGA-TQ-A7RU-01A	Primary Tumor
6f1c8860-c68a-4a91-8ec1-9b3b781a52b0	93e67a46-0661-4808-a8eb-38b25457b510.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7482	TCGA-HT-7482-01A	Primary Tumor
fa1cc1f2-21c3-449a-90e6-d30f7d043a35	06f25160-66ea-46cc-8f94-12f3994cb97a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DB-A4XH	TCGA-DB-A4XH-01A	Primary Tumor
